,country,article_name,revision_id,article_quality_est,population
2200,Azerbaijan,Ivan Fioletov,712858068,Start,10108000.0
2201,Italy,Pietro Scoppola,712859381,Stub,60296000.0
2202,Ukraine,Volodymyr Serhiychuk,712870607,Start,41778000.0
2203,Ethiopia,Wolde Giyorgis Wolde Yohannes,712873688,Start,114916000.0
2204,Pakistan,Mir Afzal Khan,712875260,Stub,220940000.0
2205,Pakistan,Shamsul Mulk,712875412,Stub,220940000.0
2206,Poland,Dorota Jakuta,712877871,Stub,38368000.0
2207,Poland,Zbigniew Antoni Fronczek,712877906,Stub,38368000.0
2208,Somalia,Mohamed Sheikh Osman,712880484,Stub,15893000.0
2209,Switzerland,Adrian Amstutz,712886439,Start,8634000.0
2210,Poland,Piotr Marek Król,712889335,Stub,38368000.0
2211,Colombia,Eduardo Verano de la Rosa,712903592,Start,49444000.0
2212,Poland,Waldemar Witkowski,712906302,Start,38368000.0
2213,Russia,Igor Albin,712907879,Stub,146733000.0
2214,Italy,Vincenzo Caianiello,712909480,Stub,60296000.0
2215,Netherlands,Jan Baars,712913238,Start,17467000.0
2216,Poland,Tomasz Mamiński,712913433,Stub,38368000.0
2217,Italy,Maurizio Lotti,712913460,Stub,60296000.0
2218,Myanmar,Aung Min,712914612,Stub,54704000.0
2219,Russia,Oleg Safonov,712915455,Stub,146733000.0
2220,Pakistan,Amanullah Khan Jadoon,712930068,Stub,220940000.0
2221,"Korea, North",To Yu-ho,712943945,Start,25779000.0
2222,France,Hippolyte François Jaubert,712947884,Start,64940000.0
2223,Italy,Vincenzo Massilla,712953402,Start,60296000.0
2224,Germany,Heinrich Sudermann,712958855,Stub,83300000.0
2225,Italy,Gino Bucchino,712960046,Stub,60296000.0
2226,Spain,José María Álvarez del Manzano,712966386,Stub,47635000.0
2227,Venezuela,Gustavo Rangel Briceño,712967171,Stub,28645000.0
2228,Chad,Djibrine Kerallah,712971263,Stub,16877000.0
2229,Chad,Maurice Ngangtar,712971315,Stub,16877000.0
2230,Chad,Idriss Miskine,712971738,Stub,16877000.0
2231,Canada,Lawrence Martin (musician),712973728,C,38190000.0
2232,Poland,Aleksander Albert Krajewski,712979179,Stub,38368000.0
2233,Cuba,Dagoberto Rodríguez Barrera,712979665,Stub,11281000.0
2234,Denmark,Christian Christophersen Sehested,712989735,Stub,5829000.0
2235,Lithuania,Jonas Algirdas Antanaitis,713000458,Stub,2794000.0
2236,Israel,Saadia Kobashi,713004246,Stub,9216000.0
2237,Switzerland,André Bugnon,713008913,Stub,8634000.0
2238,Angola,Jose João Manuel,713011130,Stub,32522000.0
2239,Germany,Dodo von Knyphausen,713018792,Stub,83300000.0
2240,Denmark,Otto Joachim Moltke,713019122,Stub,5829000.0
2241,Uganda,Omwony Ojwok,713020154,Stub,45741000.0
2242,Israel,Alexander Zaïd,713039749,Start,9216000.0
2243,Chile,Ignacio Urrutia Manzano,713046610,Stub,19470000.0
2244,Israel,Herzl Rosenblum,713049541,Start,9216000.0
2245,Vanuatu,Motarilavoa Hilda Lini,713052464,Stub,321000.0
2246,Angola,João Manuel Bernardo,713053653,Stub,32522000.0
2247,Russia,Mukhammat Sabirov,713055213,Stub,146733000.0
2248,Israel,Zvi Segal,713056955,Stub,9216000.0
2249,United Kingdom,James Adair Crawford,713060013,Stub,67160000.0
2250,Sierra Leone,Evans Brima Gbemeh,713071819,Stub,7977000.0
2251,Sierra Leone,Andrew Kanu,713071856,Stub,7977000.0
2252,Greece,Christos Daralexis,713074478,Stub,10700000.0
2253,Chile,José María de la Cruz,713074654,Start,19470000.0
2254,Myanmar,Thein Htaik,713076985,Stub,54704000.0
2255,Myanmar,Thein Htay,713077003,Stub,54704000.0
2256,Guinea,Kabèlè Abdoul Camara,713083515,Stub,12560000.0
2257,Germany,Karl August von Hardenberg,713083648,C,83300000.0
2258,Germany,Paul Hirsch (politician),713083969,Start,83300000.0
2259,Burkina Faso,Lompolo Koné,713084186,Stub,20903000.0
2260,Italy,Giovanni Scuderi,713103942,Start,60296000.0
2261,Finland,Otto Karhi,713105030,Stub,5529000.0
2262,Armenia,Aram Gaspar Sargsyan,713106576,Stub,2956000.0
2263,Greece,Lysandros Vilaetis,713107489,Stub,10700000.0
2264,Afghanistan,Mohammad Siddiq Chakari,713113246,Stub,38928000.0
2265,Greece,Nikolaos Vilaetis,713116171,Stub,10700000.0
2266,Italy,Giacomo Medici (general),713119849,Stub,60296000.0
2267,Zimbabwe,Simbi Mubako,713121927,Stub,14863000.0
2268,San Marino,Luigi Lonfernini,713123762,Stub,34000.0
2269,Central African Republic,Agba Otikpo Mézodé,713127137,Stub,4830000.0
2270,Chile,Jerónimo Méndez,713128541,Stub,19470000.0
2271,South Africa,Richard Dyantyi,713128890,Stub,59628000.0
2272,Ghana,Richard Kwame Peprah,713132283,Stub,31073000.0
2273,India,Rakesh Sood,713133852,Stub,1400100000.0
2274,Lithuania,Antanas Būdvytis,713141918,Stub,2794000.0
2275,Chile,José Tadeo Mancheño,713151981,Stub,19470000.0
2276,France,Gaston Thomson,713152328,Stub,64940000.0
2277,Chile,José Ignacio Zenteno,713152390,Start,19470000.0
2278,France,Jack Ralite,713153758,Stub,64940000.0
2279,Chile,Fernando Baquedano,713161219,Start,19470000.0
2281,Colombia,Manuel Enríquez Rosero,713180800,Stub,49444000.0
2282,Slovakia,Marek Maďarič,713184348,Stub,5462000.0
2284,Uruguay,Eduardo Víctor Haedo,713196004,Stub,3531000.0
2286,Algeria,Naima Farhi,713203530,Stub,44357000.0
2287,Palestinian Territory,Samir Abu Eisheh,713203735,Stub,5008000.0
2288,Poland,Walery Roman,713204518,Stub,38368000.0
2289,Uruguay,Benito Nardone,713211262,Stub,3531000.0
2290,France,Serge Vinçon,713232465,Stub,64940000.0
2291,Canada,Denis Viger,713249389,Stub,38190000.0
2292,Italy,Michele Angelo Cianciulli,713256950,Stub,60296000.0
2293,Cyprus,Niyazi Manyera,713266622,Stub,1207000.0
2294,Solomon Islands,William Haomae,713269176,Start,715000.0
2295,Angola,Pedro Fernando Mavunza,713281421,Stub,32522000.0
2296,Portugal,Domingos Oliveira,713284593,Stub,10255000.0
2297,China,Suo Yuanli,713286810,Stub,1402385000.0
2298,Colombia,Regina 11,713287740,Start,49444000.0
2299,Belgium,Bettina Geysen,713293653,Stub,11515000.0
2300,Turkey,Şaban Erden,713293889,Start,83737000.0
2301,South Africa,Willie Marais,713299721,Stub,59628000.0
2302,Cuba,Pedro Rosso Leal,713306539,Stub,11281000.0
2303,Zimbabwe,Nicholas Kiti kiti,713308132,Stub,14863000.0
2304,Mexico,Alicia Llanos de Ramos,713312109,Stub,127792000.0
2305,Belgium,Robert Vandeputte,713312382,Stub,11515000.0
2306,Iran,Ezzat Ebrahim-Nejad,713312428,Start,84150000.0
2307,Slovakia,Ivan Šimko,713312681,Stub,5462000.0
2308,San Marino,Federico Pedini Amati,713312779,Stub,34000.0
2309,Angola,Kafundanga Chingunji,713313110,Stub,32522000.0
2310,Lithuania,Vytautas Algimantas Buinevičius,713314328,Stub,2794000.0
2311,Angola,Valdemar Chidondo,713318809,Stub,32522000.0
2312,Chile,Hipólito de Villegas,713320010,Start,19470000.0
2313,Guinea,Sékou Kouréissy Condé,713320306,Stub,12560000.0
2314,Uruguay,Jorge Machiñena,713320878,Stub,3531000.0
2315,Angola,Antonio da Costa Fernandes,713323702,Stub,32522000.0
2316,Guadeloupe,Henri Beaujean,713324685,Stub,375000.0
2317,Angola,Luís de Almeida,713328373,Stub,32522000.0
2318,Angola,José Patrício,713330500,Stub,32522000.0
2319,Malaysia,List of whips in the Dewan Rakyat,713331917,Start,32781000.0
2320,Luxembourg,Fred Sunnen,713333303,Stub,632000.0
2321,Angola,Kambamba Kulaxingo,713334490,Stub,32522000.0
2322,Italy,Camille Blanc,713345840,Start,60296000.0
2323,Greece,Christos Zachopoulos,713347773,Stub,10700000.0
2324,Kenya,G. G. Njuguna Ngengi,713351236,Start,53528000.0
2325,Spain,Fernando Miyares y Gonzáles,713351925,Stub,47635000.0
2326,Italy,Giovanni Rinaldo Coronas,713358204,Stub,60296000.0
2327,Russia,Aaron Soltz,713360433,Start,146733000.0
2328,Singapore,Ker Sin Tze,713373372,Start,5769000.0
2329,Brazil,Marcelo Vasconcelos,713377910,Stub,211812000.0
2330,Sierra Leone,Soccoh Kabia,713391054,Stub,7977000.0
2331,Sierra Leone,Septimus Kaikai,713394082,Stub,7977000.0
2332,Greece,Dimitrios Patrinos,713400273,Stub,10700000.0
2333,South Africa,Botha Sigcau,713404338,Stub,59628000.0
2334,South Africa,Winkie Direko,713406799,Stub,59628000.0
2335,Belgium,Lucienne Herman-Michielsens,713418120,Start,11515000.0
2336,Sierra Leone,Shekuba Saccoh,713422660,Stub,7977000.0
2337,Angola,Ambrósio Lukoki,713423251,Stub,32522000.0
2338,Belgium,Henri Colson,713431172,Stub,11515000.0
2339,Myanmar,Hla Tun,713439793,Stub,54704000.0
2340,Sierra Leone,Herbert George-Williams,713447662,Stub,7977000.0
2341,Sierra Leone,Tamba Kaingbanja,713448422,Stub,7977000.0
2342,Sierra Leone,Komba Claudius Gbamanja,713448483,Stub,7977000.0
2343,Sierra Leone,Komba Eric Koedoyoma,713448568,Stub,7977000.0
2344,France,Yves-Thibault de Silguy,713449868,Stub,64940000.0
2345,Liberia,George Koukou,713452467,Stub,5058000.0
2346,Angola,Mawete João Baptista,713453404,Stub,32522000.0
2347,Angola,Henrique de Carvalho Santos,713455528,Stub,32522000.0
2348,Tunisia,Mahmoud Mestiri,713468262,Stub,11896000.0
2349,Angola,Daniel Ntongi-Nzinga,713469695,Stub,32522000.0
2350,Sierra Leone,Tamba Songu M'briwa,713471097,Start,7977000.0
2351,Italy,Francesco Forgione (politician),713473671,Stub,60296000.0
2352,Angola,Rui de Sá,713476015,Stub,32522000.0
2353,Austria,Ernst von Plener,713477345,Start,8914000.0
2354,Sierra Leone,Hindolo Trye,713479930,Stub,7977000.0
2355,Sierra Leone,Momoh Gulama,713482214,Stub,7977000.0
2356,South Africa,Yunus Mohamed,713483588,Start,59628000.0
2357,Spain,Jaume Bosch (politician),713485074,Stub,47635000.0
2358,Israel,Women in governments of Israel,713489195,Start,9216000.0
2359,Chile,Juan Edmunds Rapahango,713491300,Stub,19470000.0
2360,Switzerland,Ulrich Giezendanner,713500223,Start,8634000.0
2361,Nicaragua,Nazario Escoto,713504371,Stub,6596000.0
2362,Palestinian Territory,Sami Taha,713505054,Start,5008000.0
2363,Cambodia,Taing Sunlay,713507166,Stub,15497000.0
2364,Denmark,Bertel Dahlgaard,713509441,Stub,5829000.0
2365,Poland,Józef Rymer,713515060,Stub,38368000.0
2366,Sierra Leone,Tamba Borbor-Sawyer,713515506,Stub,7977000.0
2367,Bulgaria,Kiril Yordanov,713516807,Stub,6927000.0
2368,Cuba,Carlos A. Manrique,713541399,Stub,11281000.0
2369,United States,Beshekee,713552630,Start,329878000.0
2370,Serbia,Trivo Inđić,713566860,Start,6957000.0
2371,Serbia,Biserka Jevtimijević Drinjaković,713567412,Stub,6957000.0
2372,Bulgaria,Nayden Zelenogorski,713577595,Stub,6927000.0
2373,Myanmar,Thein Nyunt,713580044,Stub,54704000.0
2374,Zimbabwe,Aleck Gumbo,713580662,Stub,14863000.0
2376,Israel,Hashem Abd al-Rahman,713590049,Stub,9216000.0
2377,Poland,Manuela Gretkowska,713590880,Start,38368000.0
2378,Greece,Ioannis Pesmazoglou,713592976,Start,10700000.0
2379,Philippines,Crisologo Abines,713595856,Stub,109581000.0
2380,Philippines,Rodolfo Plaza,713600706,Stub,109581000.0
2381,Philippines,Reno Lim,713600877,Stub,109581000.0
2382,Armenia,Ashot Hovhannisyan,713602938,Stub,2956000.0
2383,Armenia,Alexander Bekzadyan,713603939,Stub,2956000.0
2384,Paraguay,Juan Bautista Gill,713607008,C,7255000.0
2385,Philippines,Carlo Oliver Diasnes,713610729,Stub,109581000.0
2386,Zimbabwe,Jabulani Sibanda,713618917,Start,14863000.0
2387,Mexico,César Bojórquez Zapata,713621998,Stub,127792000.0
2388,Greece,Christos Stefanopoulos,713628538,Stub,10700000.0
2389,Algeria,Mustapha Stambouli,713635313,Stub,44357000.0
2390,Philippines,Pedro Pancho,713647643,Stub,109581000.0
2391,Philippines,Reylina Nicolas,713647734,Stub,109581000.0
2392,Netherlands,Pieter Vreede,713653041,Start,17467000.0
2393,Sierra Leone,June Holst-Roness,713670061,Stub,7977000.0
2394,Iran,Hossein Ardabili,713683090,Stub,84150000.0
2395,Germany,Carl Otto von Madai,713684076,Stub,83300000.0
2397,Zimbabwe,Cain Mathema,713726531,Stub,14863000.0
2398,Russia,Alexander Gurov (politician),713738265,Stub,146733000.0
2399,Zimbabwe,Patrick Kombayi,713740128,Stub,14863000.0
2400,France,Jean Mattéoli,713763293,Start,64940000.0
2402,Slovakia,Milan Hanzel,713770594,Stub,5462000.0
2403,France,Jean-Paul-Alban Villeneuve-Barcement,713778758,Stub,64940000.0
2404,Germany,Peter Gingold,713785389,Start,83300000.0
2405,Libya,Miftah Muhammed K'eba,713800595,Stub,6891000.0
2406,Philippines,Pedro Romualdo,713801467,Stub,109581000.0
2407,Netherlands,Henk ten Hoeve,713801566,Stub,17467000.0
2408,Kenya,Gitau wa Njenga,713812142,Start,53528000.0
2409,Uruguay,Alfredo Navarro,713823313,Stub,3531000.0
2410,Spain,"Nicolás de Carvajal, Marquis of Sarria",713823417,Start,47635000.0
2411,France,"René Waldeck-Rousseau, father",713829928,Stub,64940000.0
2412,Spain,Isaías Carrasco,713831880,Stub,47635000.0
2413,Italy,Meuccio Ruini,713841191,Stub,60296000.0
2414,Italy,Umberto Zanotti Bianco,713841237,Stub,60296000.0
2415,China,Kong Fei,713848156,Stub,1402385000.0
2416,China,Liu Mingzu,713848868,Stub,1402385000.0
2417,Finland,Daniel Juslenius,713858369,Start,5529000.0
2418,Morocco,Omar El Bahraoui,713858784,Stub,35952000.0
2419,Lithuania,Vladas Butėnas,713867065,Start,2794000.0
2420,Iran,Koorosh Modaressi,713867364,Stub,84150000.0
2421,Slovakia,Vladimír Palko,713870467,Stub,5462000.0
2422,Kenya,James Beauttah,713871389,Stub,53528000.0
2423,Slovakia,Rudolf Zajac,713891651,Stub,5462000.0
2424,Zimbabwe,Langton Towungana,713899377,Stub,14863000.0
2425,Philippines,Benhur Salimbangon,713905214,Stub,109581000.0
2426,South Africa,Esaias Reynier Snijman,713912938,Stub,59628000.0
2427,South Africa,Joseph Allison (South African politician),713913065,Stub,59628000.0
2428,Peru,Luis Gallo Porras,713914236,Stub,32824000.0
2429,Bolivia,José Miguel de Velasco Franco,713914616,Stub,11633000.0
2430,Bolivia,Jorge Córdova,713915698,Start,11633000.0
2431,South Africa,Friedrich Kaufmann Höhne,713916950,Stub,59628000.0
2432,Estonia,Siret Kotka,713919221,Stub,1331000.0
2433,South Africa,Oloff Johannes Truter,713927084,Start,59628000.0
2434,Argentina,Pedro de Ezcurra,713929411,Stub,45377000.0
2435,Norway,Siv Tørudbakken,713931975,Stub,5387000.0
2436,United States,David Hardt,713934035,Stub,329878000.0
2437,Jamaica,Peter Beckford (junior),713936916,Start,2809000.0
2438,Liberia,Eli Ayers,713943331,Stub,5058000.0
2439,Finland,Vice lantråd,713952020,Stub,5529000.0
2440,France,Gilbert Barbier,713968802,Stub,64940000.0
2441,Martinique,Jean Maran,713974388,Stub,356000.0
2442,Canada,Aidan Maloney,713981300,Stub,38190000.0
2443,Bolivia,Marcelo Quiroga Santa Cruz,713984851,Start,11633000.0
2444,Luxembourg,Tony Biever,713989559,Stub,632000.0
2445,Romania,Marius Nicoară,713994134,Stub,19241000.0
2446,France,Christian Bergelin,714004051,Stub,64940000.0
2447,Ukraine,Andriy Yaroslavovych Melnyk,714005192,Stub,41778000.0
2448,Ukraine,Mykola Stsiborskyi,714009110,C,41778000.0
2449,India,Vatsu Meru,714026654,Stub,1400100000.0
2450,Netherlands,Harry Borghouts,714027725,Stub,17467000.0
2451,Netherlands,Gosse Ludigman,714031807,Stub,17467000.0
2452,Lithuania,Povilas Vasiliauskas,714035260,Stub,2794000.0
2453,Colombia,Rodolfo Campo Soto,714043181,Stub,49444000.0
2454,United Kingdom,Henry Wylie,714061516,Stub,67160000.0
2455,Finland,Johan Ehn,714065467,Stub,5529000.0
2456,Philippines,Marc Douglas Cagas IV,714071186,Stub,109581000.0
2457,Ireland,William O'Halloran,714073774,Start,5003000.0
2459,China,Zhu Can,714107332,Start,1402385000.0
2460,China,Yuwen Shu,714107752,B,1402385000.0
2461,Argentina,Horacio Jaunarena,714112569,Stub,45377000.0
2462,Bosnia-Herzegovina,Rajko Kuzmanović,714116720,Stub,3281000.0
2463,Venezuela,Manuel Felipe Rugeles,714124564,Stub,28645000.0
2464,South Africa,Harry van Heerden,714130697,Stub,59628000.0
2465,China,Gao Qiang,714145746,Stub,1402385000.0
2467,Nauru,Vassal Gadoengin,714152895,Stub,11000.0
2468,Uruguay,Daniel Fernández Crespo,714153878,Stub,3531000.0
2469,Nauru,Lawrence Stephen,714166280,Stub,11000.0
2470,Russia,Vassily Balabanov,714170093,Start,146733000.0
2471,Canada,Grafton Njootli,714172218,Stub,38190000.0
2473,Palestinian Territory,Ayyub Musallam,714176771,Stub,5008000.0
2474,Uruguay,Arturo Lezama,714177925,Stub,3531000.0
2475,Palestinian Territory,Hajj Essa Hamed,714181175,Start,5008000.0
2476,Colombia,Manuel Germán Cuello,714181986,Stub,49444000.0
2478,Belgium,Lucie Dejardin,714187387,Stub,11515000.0
2479,Nigeria,Vincent Eze Ogbulafor,714196192,Stub,206140000.0
2480,Argentina,Cristina Cremer de Busti,714198798,Stub,45377000.0
2482,Pakistan,Mohammad Saleh Bhutani,714207565,Stub,220940000.0
2483,Palestinian Territory,Hasan Tahboub,714208891,Stub,5008000.0
2484,South Africa,Max van Hulsteyn,714209265,Stub,59628000.0
2485,Nauru,Freddie Pitcher,714212271,C,11000.0
2486,Guatemala,Eduardo Cáceres,714212487,Stub,18066000.0
2487,Guatemala,Clemente Marroquín,714212522,Stub,18066000.0
2488,Belgium,Henri Story,714218058,Start,11515000.0
2489,South Sudan,Justin Yak,714219098,Stub,11194000.0
2491,Israel,Yossi Brodny,714223697,Stub,9216000.0
2492,Poland,Karol Libelt,714228101,Start,38368000.0
2493,Austria,Baron Franz von Pillersdorf,714242549,Start,8914000.0
2494,Austria,Ludwig Freiherr von Holzgethan,714243100,Stub,8914000.0
2495,Austria,Baron Max Wladimir von Beck,714243429,Stub,8914000.0
2497,Portugal,Carlos Robalo,714247387,Stub,10255000.0
2498,Pakistan,Bungan Bugti,714251805,Stub,220940000.0
2500,Ecuador,Pedro Pinto Rubianes,714268298,Stub,17511000.0
2501,Portugal,José Dias Ferreira,714268844,Stub,10255000.0
2502,Ecuador,Pedro Aguayo Cubillo,714271561,Stub,17511000.0
2503,Ireland,Eithne Kenny,714288880,Stub,5003000.0
2504,Romania,Otto Weber (politician),714299929,Stub,19241000.0
2505,Iraq,Falah Hassan al-Naqib,714301550,Stub,39725000.0
2506,Russia,Jacob Sievers,714302437,Start,146733000.0
2507,Italy,Guglielmo Picchi,714317479,Stub,60296000.0
2508,Philippines,Judy Syjuco,714323139,Stub,109581000.0
2509,Ecuador,Francisco Illingworth,714326133,Stub,17511000.0
2511,Myanmar,Win Shein,714333104,Stub,54704000.0
2512,Poland,Janusz Reiter,714341609,Stub,38368000.0
2513,Papua New Guinea,Alexis Sarei,714345494,Stub,8950000.0
2514,Mexico,Pedro Kumamoto,714352867,Stub,127792000.0
2515,Netherlands,Henri W.PH.E. van den Bergh van Eysinga,714357750,Stub,17467000.0
2516,Uruguay,Lorenzo Batlle Pacheco,714357953,Stub,3531000.0
2517,China,Yao Sui,714363307,Start,1402385000.0
2518,Argentina,Elena Corregido,714368298,Stub,45377000.0
2519,Argentina,Fabio Biancalani,714369560,Stub,45377000.0
2520,Argentina,Samuel Cabanchik,714369691,Start,45377000.0
2521,Argentina,Isabel Viudes,714369805,Start,45377000.0
2522,Argentina,Fabián Ríos,714370441,Stub,45377000.0
2523,Madagascar,Francisque Ravony,714371017,Stub,27691000.0
2524,Uruguay,Villanueva Saravia,714371939,Stub,3531000.0
2525,Argentina,Nanci Parrilli,714373296,Stub,45377000.0
2526,China,Zhao Yong,714386764,Stub,1402385000.0
2527,China,Wang Duo (Ming dynasty),714387887,Stub,1402385000.0
2528,Chile,Eliodoro Yáñez,714396381,Start,19470000.0
2529,Argentina,Luis Viana,714399793,Stub,45377000.0
2530,Poland,Sieciech,714404883,Start,38368000.0
2531,Argentina,María José Bongiorno,714404900,Stub,45377000.0
2532,Argentina,Mónica Troadello,714407628,Stub,45377000.0
2533,France,Marie-Adolphe Carnot,714408836,Start,64940000.0
2534,Argentina,Eduardo Torres (politician),714409220,Stub,45377000.0
2535,Chile,Florencio Durán,714414954,Stub,19470000.0
2536,Uruguay,Luis Hierro Gambardella,714417567,Stub,3531000.0
2537,South Africa,John Michael Peacock,714417954,Start,59628000.0
2538,Philippines,Apolinar Velez,714419417,Stub,109581000.0
2539,France,Léonel de Moustier,714424055,Start,64940000.0
2540,Italy,Alberto Giorgetti,714429847,Stub,60296000.0
2541,India,Kant Kishore Bhargava,714430378,Stub,1400100000.0
2542,Armenia,Vakram,714438932,Stub,2956000.0
2543,Uruguay,José Longinos Ellauri,714446785,Stub,3531000.0
2544,Uruguay,Raumar Jude,714446880,Stub,3531000.0
2545,Kosovo,Rexhai Surroi,714453644,Start,1791000.0
2546,Kosovo,Lutfi Haziri,714453764,Start,1791000.0
2547,Zimbabwe,Eric Matinenga,714455111,Stub,14863000.0
2548,Argentina,Horacio Lores,714460360,Start,45377000.0
2549,Argentina,Delia Pinchetti de Sierra Morales,714460442,Stub,45377000.0
2550,China,Chen Jianguo,714465439,Stub,1402385000.0
2551,Argentina,Alfredo Martínez (politician),714468540,Stub,45377000.0
2552,Uruguay,Julio César Grauert,714471459,Stub,3531000.0
2553,China,Jiang Weixin,714472583,Stub,1402385000.0
2554,Uruguay,Alejandro Zorrilla de San Martín,714473669,Stub,3531000.0
2555,Slovakia,Ján Mikolaj,714475370,Stub,5462000.0
2556,Uruguay,Francisco Forteza,714478273,Stub,3531000.0
2557,Poland,Tomasz Dąbal,714487480,Stub,38368000.0
2558,China,Li Changjiang,714488973,Start,1402385000.0
2559,Uruguay,Francisco Forteza (son),714493967,Stub,3531000.0
2560,China,Jia Zhibang,714498092,Start,1402385000.0
2561,China,Zhang Yunchuan,714498339,Stub,1402385000.0
2562,Haiti,Robert Manuel (politician),714498706,Start,11403000.0
2563,China,Wang Hongju,714499438,Start,1402385000.0
2564,China,Li Zhaozhuo,714501497,Stub,1402385000.0
2565,Paraguay,Francisco Oviedo,714506768,Start,7255000.0
2566,Denmark,Carl Christian Vilhelm Liebe,714507412,Stub,5829000.0
2567,Montenegro,Milka Tadić,714508050,Stub,622000.0
2568,Belgium,Gustave Sap,714509812,Start,11515000.0
2569,Cambodia,Dul Koeun,714524609,Stub,15497000.0
2570,Cambodia,Ly Kim Leang,714524624,Stub,15497000.0
2571,Cambodia,Chhor Leang Huot,714524714,Stub,15497000.0
